SiteID;SiteCode;SiteName;Longitude;Latitude;Elevation;Elevation_DEM;Elevation_FonteDati;Regione;COD_RETE
12799;85931;Castelnuovo Rangone;10.932685;44.541287;92;NA;92;Emilia;15
12800;85932;Castione Marchesi;10.035556;44.916667;52;NA;52;Emilia;15
12801;85685;Castrocaro;11.949392;44.170118;70;NA;70;Emilia;15
12802;88296;Cattolica;12.739397;43.958465;9;NA;9;Emilia;15
12803;85933;Cavezzo;11.00394;44.863038;19;NA;19;Emilia;15
12804;811859;Cavriago;10.510623;44.689529;93;NA;93;Emilia;15
12805;811978;Centonara;11.510563;44.471953;41;NA;41;Emilia;15
12806;85934;Cereseto;9.685556;44.566667;632;NA;632;Emilia;15
12807;811860;Cerreto Laghi;10.238571;44.298726;1402;NA;1402;Emilia;15
12808;85935;Cervesina;9.017047;45.050723;73;NA;73;Emilia;15
12809;85687;Cervia;12.318921;44.272467;2;NA;2;Emilia;15
12810;88291;Cesena;12.218489;44.143949;34;NA;34;Emilia;15
12811;811979;Cesena Urbana;12.243644;44.138197;41;NA;41;Emilia;15
12812;88292;Cesenatico;12.397417;44.207112;1;NA;1;Emilia;15
12813;814414;Cesenatico porto;12.403492;44.201828;1;NA;1;Emilia;15
12814;85936;Chiappari;8.918889;44.566667;477;NA;477;Emilia;15
12815;85937;Chiavichetta;11.268889;44.883333;10;NA;10;Emilia;15
12816;85938;Chiozzola;10.393939;44.828962;35;NA;35;Emilia;15
12817;85939;Civago;10.465789;44.24716;1159;NA;1159;Emilia;15
12818;82942;Civitella di Romagna;11.937679;44.005777;258;NA;258;Emilia;15
12819;812624;Civitella di Romagna Tele;11.945303;43.993489;460;NA;460;Emilia;15
12820;85689;Classe;12.240725;44.374338;2;NA;2;Emilia;15
12821;85690;Coccolia;12.107222;44.297222;15;NA;15;Emilia;15
12822;814398;Coccolia_tele;12.110851;44.297685;14;NA;14;Emilia;15
12823;88262;Codigoro;12.097736;44.835116;2;NA;2;Emilia;15
12824;85940;Cognento;10.879032;44.639923;39;NA;39;Emilia;15
12825;85941;Collagna;10.271194;44.344748;829;NA;829;Emilia;15
12826;83073;Collecchio;10.224024;44.744755;123;NA;123;Emilia;15
12827;85630;Monte San Pietro;11.138369;44.440299;249;NA;249;Emilia;15
12828;88238;Monte Zatta;9.452222;44.4;1217;NA;1217;Emilia;15
12829;85633;Monteacuto Vallese;11.20694;44.241905;573;NA;573;Emilia;15
12830;85632;Monteacuto dellAlpi;10.887403;44.136372;828;NA;828;Emilia;15
12831;85870;Montebano;9.052222;44.5;819;NA;819;Emilia;15
12832;85961;Montecapraro;9.159476;44.734183;721;NA;721;Emilia;15
12833;85635;Montecatone;11.636315;44.346006;168;NA;168;Emilia;15
12834;85871;Montechiarugolo;10.416666;44.688998;114;NA;114;Emilia;15
12835;87349;Montefiorino;10.621791;44.327364;644;NA;644;Emilia;15
12836;88242;Montegroppo;9.6863880000000009;44.418777;670;NA;670;Emilia;15
12837;85636;Montemaggio;12.403611;43.907778;483;NA;483;Emilia;15
12838;85963;Montemarzino;8.994545;44.848256;363;NA;363;Emilia;15
12839;88267;Monteombraro;11.008748;44.376321;650;NA;650;Emilia;15
12840;85637;Montepastore;11.125556;44.366667;541;NA;541;Emilia;15
12841;85638;Montepiano;11.162778;44.091667;753;NA;753;Emilia;15
12842;85639;Montesanto;11.748346;44.711753;3;NA;3;Emilia;15
12843;85872;Montese;10.942046;44.276914;830;NA;830;Emilia;15
12844;85873;Montestefano;10.634672;44.34903;499;NA;499;Emilia;15
12845;85640;Monteveglio Abbazia;11.091422;44.468815;202;NA;202;Emilia;15
12846;85641;Montiano;12.303889;44.0825;141;NA;141;Emilia;15
12847;85874;Montoggio;9.035556;44.516667;528;NA;528;Emilia;15
12848;814399;Montriolo;11.957658;43.92264;671;NA;671;Emilia;15
12849;88266;Monzuno;11.273515;44.276619;587;NA;587;Emilia;15
12850;85691;Collina Pistoiese;10.931389;44.027778;929;NA;929;Emilia;15
12851;85692;Colunga;11.468889;44.47;51;NA;51;Emilia;15
12852;85694;Conselice;11.828606;44.513741;6;NA;6;Emilia;15
12853;85695;Copparo;11.8213;44.916303;3;NA;3;Emilia;15
12854;85942;Corcagnano;10.302222;44.716667;122;NA;122;Emilia;15
12855;85642;Coriano;12.552222;43.964167;118;NA;118;Emilia;15
12856;85643;Cornacervina;11.921334;44.777519;2;NA;2;Emilia;15
12857;85952;Cornale;8.902222;45.033333;75;NA;75;Emilia;15
12858;85644;Corniolo;11.793032;43.907103;568;NA;568;Emilia;15
12859;811980;Corniolo Tele;11.793304;43.924258;846;NA;846;Emilia;15
12860;88244;Cornolo;9.551309;44.565695;1095;NA;1095;Emilia;15
12861;811981;Correcchio;11.729708;44.450186;19;NA;19;Emilia;15
12862;811861;Correggio;10.772926;44.743254;34;NA;34;Emilia;15
12863;814404;Corsicchie;12.035718;43.845973;1100;NA;1100;Emilia;15
12864;811862;Cortile di Carpi;10.971285;44.778387;24;NA;24;Emilia;15
12865;85943;Coscogno;10.868889;44.4;361;NA;361;Emilia;15
12866;85944;Costamaglio;9.218889;44.5;880;NA;880;Emilia;15
12867;85645;Cottede;11.169333;44.109617;838;NA;838;Emilia;15
12868;811982;Cottede Tele;11.169308;44.109617;838;NA;838;Emilia;15
12869;85945;Cozzano;10.168889;44.666667;341;NA;341;Emilia;15
12870;85947;Crevalcore;11.152222;44.716667;19;NA;19;Emilia;15
12871;85948;Croce Dei Morti;10.418889;44.833333;31;NA;31;Emilia;15
12872;85877;Crocefieschi;9.035556;44.583333;627;NA;627;Emilia;15
12873;85878;Cucca Rangona;11.335556;44.95;10;NA;10;Emilia;15
12874;811863;Cusercoli;11.981898;44.04111;251;NA;251;Emilia;15
12875;85646;Denore Aleotti;11.843825;44.782772;2;NA;2;Emilia;15
12876;85647;Diegaro;12.191667;44.160556;35;NA;35;Emilia;15
12877;85879;Diga del Brugneto;9.208241;44.533931;856;NA;856;Emilia;15
12878;811864;Doccia di Fiumalbo;10.67311;44.190126;1386;NA;1386;Emilia;15
12879;85880;Dogana;10.639635;44.165932;1136;NA;1136;Emilia;15
12880;811983;Dozza;11.368174;44.533973;38;NA;38;Emilia;15
12881;814410;Due Tigli;12.392693;44.164149;8;NA;8;Emilia;15
12882;88280;Faenza;11.886243;44.291254;34;NA;34;Emilia;15
12883;811865;Farfanaro;9.67953;44.56668;736;NA;736;Emilia;15
12884;85881;Farini dOlmo;9.569934;44.71194;453;NA;453;Emilia;15
12885;85882;Farneta centrale;10.57013;44.349862;611;NA;611;Emilia;15
12886;85883;Febbio;10.427491;44.297916;1133;NA;1133;Emilia;15
12887;85884;Felegara;10.118889;44.716667;119;NA;119;Emilia;15
12888;85885;Fellicarolo;10.752222;44.183333;920;NA;920;Emilia;15
12889;88261;Ferrara;11.621005;44.832409;9;NA;9;Emilia;15
12890;811866;Ferrara Urbana;11.621138;44.832498;9;NA;9;Emilia;15
12891;85886;Ferriere;9.495954;44.644469;659;NA;659;Emilia;15
12892;85887;Fidenza;10.07003;44.8618;71;NA;71;Emilia;15
12893;85888;Finale Emilia;11.251351;44.815726;16;NA;16;Emilia;15
12894;811867;Finale Emilia tele;11.284021;44.839061;14;NA;14;Emilia;15
12895;85651;Fiorentina;11.626111;44.529444;11;NA;11;Emilia;15
12896;88237;Fiorenzuola dArda;9.895205;44.934581;74;NA;74;Emilia;15
12897;88274;Firenzuola;11.374499;44.121866;459;NA;459;Emilia;15
12898;811984;Firenzuola Tele;11.374487;44.121866;459;NA;459;Emilia;15
12899;85889;Fiumalbo;10.644943;44.17972;979;NA;979;Emilia;15
12900;85890;Foce Radici;10.486497;44.207605;1522;NA;1522;Emilia;15
12901;85891;Fontanaluccia diga;10.514276;44.277992;766;NA;766;Emilia;15
12902;82944;Fontanelice;11.559167;44.258333;171;NA;171;Emilia;15
12903;85892;Fontanigorda;9.302222;44.55;851;NA;851;Emilia;15
12904;88285;Forli;12.055525;44.218569;29;NA;29;Emilia;15
12905;811985;Forli Urbana;12.041815;44.220386;31;NA;31;Emilia;15
12906;85893;Formigine;10.843037;44.572232;84;NA;84;Emilia;15
12907;811868;Formigine - Colombaro;10.909373;44.551227;86;NA;86;Emilia;15
12908;85894;Fornello;9.385427;45.016487;143;NA;143;Emilia;15
12909;85895;Fossa Mozza;11.252222;44.95;10;NA;10;Emilia;15
12910;811869;Frassineto;9.585078;44.581571;857;NA;857;Emilia;15
12911;85896;Frassinoro;10.575654;44.295744;1001;NA;1001;Emilia;15
12912;85897;Gabellina;10.235556;44.316667;949;NA;949;Emilia;15
12913;85898;Gaiato;10.852222;44.283333;641;NA;641;Emilia;15
12914;811870;Gainago;10.3807;44.885473;28;NA;28;Emilia;15
12915;85652;Galliera;11.393889;44.75;16;NA;16;Emilia;15
12916;811986;Gallo;11.545382;44.724097;13;NA;13;Emilia;15
12917;85899;Garaventa;9.168889;44.533333;1007;NA;1007;Emilia;15
12918;85954;Garbagna;9.002222;44.783333;293;NA;293;Emilia;15
12919;85900;Ghiaie di Ospitale;10.796322;44.172473;837;NA;837;Emilia;15
12920;85654;Giaggiolo;12.057222;44.028611;420;NA;420;Emilia;15
12921;85901;Giardino Rondanina;9.208644;44.548779;946;NA;946;Emilia;15
12922;85902;Gonzaga;10.818889;44.95;20;NA;20;Emilia;15
12923;85655;Goro;12.301094;44.842639;1;NA;1;Emilia;15
12924;811871;Grammatica;10.092887;44.438257;852;NA;852;Emilia;15
12925;811872;Granarolo Faentino;11.958607;44.360127;16;NA;16;Emilia;15
12926;85656;Granarolo dellEmilia;11.445278;44.552222;28;NA;28;Emilia;15
12927;85903;Grondona;8.968889;44.7;398;NA;398;Emilia;15
12928;85904;Grondone;9.452222;44.666667;1106;NA;1106;Emilia;15
12929;811873;Groppallo;9.597907;44.696315;913;NA;913;Emilia;15
12930;811874;Gropparello;9.725502;44.825103;335;NA;335;Emilia;15
12931;85905;Grotta;9.918889;44.783333;479;NA;479;Emilia;15
12932;85906;Guardasone;10.402222;44.633333;173;NA;173;Emilia;15
12933;85907;Guastalla;10.652222;44.916667;22;NA;22;Emilia;15
12934;88259;Guiglia stazione agraria;10.992428;44.432487;387;NA;387;Emilia;15
12935;85657;Idrovora di Guagnino;12.211609;44.688401;3;NA;3;Emilia;15
12936;85658;Idrovoro Fosso Ghiaia;12.264999;44.353372;2;NA;2;Emilia;15
12937;88275;Imola;11.712674;44.345812;44;NA;44;Emilia;15
12938;812903;Imola Istituto Agrario;11.717843;44.337127;66;NA;66;Emilia;15
12939;811875;Imola Mario Neri;11.749532;44.333199;55;NA;55;Emilia;15
12940;811987;Imola Tele;11.712916;44.345347;44;NA;44;Emilia;15
12941;85659;Invaso;11.221895;44.227354;476;NA;476;Emilia;15
12942;85910;Isola Serafini Tinazzo;9.926193;45.099039;40;NA;40;Emilia;15
12943;85956;Isola del Cantone;8.952222;44.65;370;NA;370;Emilia;15
12944;85908;Isola di Palanzano centrale;10.162157;44.428357;655;NA;655;Emilia;15
12945;85660;Jolanda di Savoia;11.97663;44.886474;1;NA;1;Emilia;15
12946;85911;La Costa di Maiatico;10.202222;44.7;249;NA;249;Emilia;15
12947;811988;La Stella;10.490719;44.529905;677;NA;677;Emilia;15
12948;85912;Laccio;9.129428;44.493713;619;NA;619;Emilia;15
12949;85850;Lagdei;10.008529;44.412282;1315;NA;1315;Emilia;15
12950;85851;Lago Ballano;10.102065;44.369482;1255;NA;1255;Emilia;15
12951;85852;Lago Cerretano;10.235556;44.3;1287;NA;1287;Emilia;15
12952;811877;Lago Pratignano;10.817802;44.177399;1242;NA;1242;Emilia;15
12953;814417;Lago Scaffaiolo;10.80903;44.119181;1654;NA;1654;Emilia;15
12954;85853;Lama Mocogno;10.735556;44.316667;845;NA;845;Emilia;15
12955;85854;Langhirano;10.26108;44.604133;269;NA;269;Emilia;15
12956;814400;Lastra;11.90114;43.903581;451;NA;451;Emilia;15
12957;85661;Lavaccioni;11.085556;44.105556;979;NA;979;Emilia;15
12958;811878;Lavezzola;11.844031;44.5635;6;NA;6;Emilia;15
12959;812420;Lavino di Sopra;11.221036;44.490757;73;NA;73;Emilia;15
12960;811879;Le Taverne;11.587499;44.249229;422;NA;422;Emilia;15
12961;88295;Lido di Rimini;12.615556;44.068056;0;NA;0;Emilia;15
12962;88254;Ligonchio centrale;10.344929;44.316986;803;NA;803;Emilia;15
12963;85662;Lizzano in Belvedere;10.891269;44.165111;698;NA;698;Emilia;15
12964;85855;Loco Carchelli centrale;9.286609;44.55626;680;NA;680;Emilia;15
12965;814394;Lodolone;11.874884;44.197581;181;NA;181;Emilia;15
12966;85663;Loiano;11.341573;44.263523;616;NA;616;Emilia;15
12967;812427;Loiano ARPA;11.326474;44.260933;687;NA;687;Emilia;15
12968;812431;Loiano Tele;11.34156;44.263523;616;NA;616;Emilia;15
12969;85856;Losso centrale;9.3071;44.659153;469;NA;469;Emilia;15
12970;88277;Lugo di Romagna;11.913314;44.41771;12;NA;12;Emilia;15
12971;85957;Luzzano;9.377846;45.015074;175;NA;175;Emilia;15
12972;88290;Luzzena;12.160556;44.054167;218;NA;218;Emilia;15
12973;85665;Maddalena di Cazzano;11.493889;44.576389;19;NA;19;Emilia;15
12974;85666;Madonna;11.422222;44.735556;13;NA;13;Emilia;15
12975;811880;Madonna dei Fornelli;11.256806;44.215705;849;NA;849;Emilia;15
12976;85857;Magnasco;9.402222;44.516667;817;NA;817;Emilia;15
12977;814405;Maiano;12.19345;43.89269;482;NA;482;Emilia;15
12978;88271;Malalbergo;11.529067;44.718454;13;NA;13;Emilia;15
12979;811881;Malborghetto;11.661342;44.857988;7;NA;7;Emilia;15
12980;85608;Manzolino;11.102222;44.595556;35;NA;35;Emilia;15
12981;85858;Marano;10.368889;44.716667;105;NA;105;Emilia;15
12982;85609;Maresca;10.848495;44.057516;836;NA;836;Emilia;15
12983;85859;Mareto;9.502222;44.7;947;NA;947;Emilia;15
12984;88282;Marina di Ravenna;12.283868;44.490921;NA;NA;NA;Emilia;15
12985;85860;Marola;10.485556;44.483333;720;NA;720;Emilia;15
12986;85610;Marozzo;12.118889;44.791667;1;NA;1;Emilia;15
12987;88250;Marra Centrale;10.047452;44.47342;670;NA;670;Emilia;15
12988;85611;Marradi;11.619957;44.08087;374;NA;374;Emilia;15
12989;85612;Marrara;11.683333;44.724167;4;NA;4;Emilia;15
12990;85861;Marsaglia;9.381066;44.714396;328;NA;328;Emilia;15
12991;85613;Martinella;11.884345;44.711394;5;NA;5;Emilia;15
12992;811882;Martorano;12.267976;44.16614;24;NA;24;Emilia;15
12993;814416;Marzaglia;10.806014;44.63711;55;NA;55;Emilia;15
12994;85614;Massalombarda;11.827222;44.446111;13;NA;13;Emilia;15
12995;811989;Massarolo;11.614909;44.535328;16;NA;16;Emilia;15
12996;814407;Matellica;12.234007;44.232179;17;NA;17;Emilia;15
12997;85615;Medicina;11.639167;44.476667;24;NA;24;Emilia;15
12998;85616;Meldola;12.060654;44.134643;56;NA;56;Emilia;15
12999;85617;Mensa;12.234167;44.233333;15;NA;15;Emilia;15
13000;85618;Mesola;12.349617;44.19069;7;NA;7;Emilia;15
13001;85862;Mezzano Inferiore;10.468889;44.916667;21;NA;21;Emilia;15
13002;811883;Mezzolara;11.533793;44.571053;17;NA;17;Emilia;15
13003;85863;Mignano diga;9.803359;44.770664;420;NA;420;Emilia;15
13004;85619;Minerbio;11.488333;44.620833;14;NA;14;Emilia;15
13005;811884;Mirabello;11.454357;44.83186;14;NA;14;Emilia;15
13006;85864;Mirandola;11.016305;44.886114;18;NA;18;Emilia;15
13007;85620;Miratoio;12.243889;43.759722;861;NA;861;Emilia;15
13008;88260;Modena;10.934314;44.648005;33;NA;33;Emilia;15
13009;811885;Modena Urbana;10.916985;44.656392;34;NA;34;Emilia;15
13010;85621;Modigliana;11.796183;44.155574;240;NA;240;Emilia;15
13011;811886;Modigliana Monte Pratello;11.808252;44.120222;446;NA;446;Emilia;15
13012;85866;Moglia di Sermide;11.256097;45.013085;12;NA;12;Emilia;15
13013;85958;Molato diga;9.288042;44.907874;401;NA;401;Emilia;15
13014;811990;Molinetto;11.696473;44.43479;28;NA;28;Emilia;15
13015;85867;Mondine;10.951342;44.932388;19;NA;19;Emilia;15
13016;85868;Monfestino;10.822041;44.426673;700;NA;700;Emilia;15
13017;85622;Monghidoro;11.323371;44.214206;809;NA;809;Emilia;15
13018;811991;Monghidoro Tele;11.321301;44.21958;801;NA;801;Emilia;15
13019;85623;Montalbano;10.947222;44.348056;387;NA;387;Emilia;15
13020;85959;Montalto Pavese;9.202969;44.981719;372;NA;372;Emilia;15
13021;811887;Monte Albano;11.673947;44.225756;385;NA;385;Emilia;15
13022;85624;Monte Calvo;11.385556;44.428611;222;NA;222;Emilia;15
13023;811992;Monte Ceresa;11.393028;44.34746;318;NA;318;Emilia;15
13024;85869;Monte Cimone aeronautica militare;10.7;44.183334;1921;NA;1921;Emilia;15
13025;85625;Monte Colombo;12.553414;43.920096;250;NA;250;Emilia;15
13026;85626;Monte Coroncina;11.184564;44.110863;1089;NA;1089;Emilia;15
13027;811888;Monte Faggiola;11.497922;44.137373;830;NA;830;Emilia;15
13028;85627;Monte Grimano;12.556389;43.865;445;NA;445;Emilia;15
13029;814396;Monte Grosso;11.871817;44.071536;601;NA;601;Emilia;15
13030;85628;Monte Iottone;12.16344;43.991449;364;NA;364;Emilia;15
13031;811993;Monte Iottone Tele;12.16866;43.996906;317;NA;317;Emilia;15
13032;85960;Monte Penna Caserma;9.485556;44.483333;1427;NA;1427;Emilia;15
13033;85629;Monte Pidocchina;10.943889;44.0575;1074;NA;1074;Emilia;15
13034;814392;Monte Romano;11.652926;44.134867;587;NA;587;Emilia;15
13035;85496;Morciano di Romagna;12.642033;43.914413;84;NA;84;Emilia;15
13036;85875;Morfasso;9.702222;44.716667;640;NA;640;Emilia;15
13037;811889;Mormorola;9.886528;44.568799;550;NA;550;Emilia;15
13038;811890;Mulazzano;12.536224;43.952493;167;NA;167;Emilia;15
13039;85876;Mulazzano ponte;10.277257;44.610675;294;NA;294;Emilia;15
13040;85819;Musiara Superiore;10.178341;44.498531;943;NA;943;Emilia;15
13041;85820;Neviano Arduini;10.313753;44.583373;511;NA;511;Emilia;15
13042;88247;Neviano Rossi;10.152222;44.666667;316;NA;316;Emilia;15
13043;85821;Nirone diga;10.218889;44.4;689;NA;689;Emilia;15
13044;85822;Noceto;10.168889;44.8;81;NA;81;Emilia;15
13045;85823;Noci;9.068889;44.483333;787;NA;787;Emilia;15
13046;85824;Nociveglia;9.610026;44.547102;929;NA;929;Emilia;15
13047;85825;Nonantola;11.035556;44.683333;25;NA;25;Emilia;15
13048;85543;Novafeltria;12.29171;43.890077;292;NA;292;Emilia;15
13049;811891;Noveglia;9.766839;44.592693;675;NA;675;Emilia;15
13050;85826;Novellara Sirona;10.701338;44.865721;19;NA;19;Emilia;15
13051;85827;Ongina;10.053166;45.033956;35;NA;35;Emilia;15
13052;85546;Orsigna;10.892761;44.076986;1057;NA;1057;Emilia;15
13053;85828;Ospitale;10.790617;44.166392;1011;NA;1011;Emilia;15
13054;85829;Ospitaletto;10.316667;44.296952;1272;NA;1272;Emilia;15
13055;811892;Ostellato;11.891168;44.707387;5;NA;5;Emilia;15
13056;811893;Ostia Parmense;9.84219;44.514057;435;NA;435;Emilia;15
13057;85830;Ottavello;9.618889;44.95;115;NA;115;Emilia;15
13058;85964;Ottone;9.335556;44.616667;682;NA;682;Emilia;15
13059;82945;Ozola diga;10.368889;44.283333;1518;NA;1518;Emilia;15
13060;85583;Paderno;11.316111;44.447222;236;NA;236;Emilia;15
13061;85831;Paduli diga;10.138443;44.34579;1181;NA;1181;Emilia;15
13062;811894;Padulle Sala Bolognese;11.290563;44.627752;25;NA;25;Emilia;15
13063;811895;Palantone - Opera Po;11.440684;44.927109;9;NA;9;Emilia;15
13064;85584;Palazzuolo sul Senio;11.548014;44.112154;467;NA;467;Emilia;15
13065;811994;Palazzuolo sul Senio Tele;11.547096;44.115148;467;NA;467;Emilia;15
13066;811896;Panocchia;10.295842;44.683698;163;NA;163;Emilia;15
13067;85832;Parazzuolo;9.329552;44.480541;856;NA;856;Emilia;15
13068;85833;Parma Idrografico;10.330313;44.808064;49;NA;49;Emilia;15
13069;85834;Parma San Pancrazio Stuard;10.27245;44.80806;56;NA;56;Emilia;15
13070;88252;Parma Universita;10.314945;44.804542;55;NA;55;Emilia;15
13071;811897;Parma Urbana;10.330492;44.808001;49;NA;49;Emilia;15
13072;85585;Parrocchia di Croara;11.571667;44.304167;312;NA;312;Emilia;15
13073;811898;Passo Radici;10.48864;44.209758;1525;NA;1525;Emilia;15
13074;85835;Passo dei Rossi;11.201355;44.932397;11;NA;11;Emilia;15
13075;85586;Passo del Gallo;11.552222;44.716667;11;NA;11;Emilia;15
13076;85836;Passo della Cisa aeronautica militare;9.935556;44.466667;1057;NA;1057;Emilia;15
